chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr6	15505629	15505736	9488840	9488846	Blood-NK	chr6:15505629-15505736	U	0.024	0.008	0.009	0.017	0.02	0.979	0.031	0.643	0.0	0.049	0.0	0.194	0.03	0.024	0.037	0.009	0.0	0.0	0.003	0.002	0.053	0.0	0.007	0.005	0.0	0.009	0.012	0.0	0.0	0.0	0.033	0.169	0.221	0.011	0.0	0.0	0.293	0.0	0.022	0.0
chr6	15505833	15505882	9488851	9488856	Blood-NK	chr6:15505833-15505882	U	0.0	0.018	0.011	0.236	0.144	0.948	0.048	0.48	0.008	0.036	0.0	0.378	0.104	0.014	0.0	0.051	0.0	0.0	0.002	0.002	0.186	0.0	0.006	0.014	0.0	0.0	0.062	0.006	0.031	0.006	0.043	0.062	0.074	0.0	0.5	0.016	0.515	0.0	0.012	0.0
chr6	15524797	15525287	9489296	9489309	Kidney-Ep	chr6:15524797-15525287	U	0.004	0.0	0.067	0.0	0.008	0.009	0.002	0.057	0.0	0.004	0.007	0.046	0.0	0.007	0.0	0.052	0.0	0.0	0.0	0.002	0.003	0.008	0.664	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.004	0.0	0.0	0.158	0.008	0.003	0.0
chr6	15580860	15581249	9489918	9489925	Heart-Cardio	chr6:15580860-15581249	U	0.0	0.0	0.0	0.0	0.0	0.016	0.005	0.0	0.0	0.108	0.006	0.014	0.0	0.003	0.0	0.098	0.0	0.0	0.003	0.006	0.958	0.01	0.07	0.0	0.029	0.027	0.0	0.0	0.0	0.009	0.011	0.0	0.0	0.0	0.0	0.016	0.268	0.0	0.0	0.0
chr6	15817128	15817572	9492087	9492094	Breast-Luminal-Ep	chr6:15817128-15817572	U	0.085	0.01	0.011	0.0	0.05	0.0	0.011	0.08	0.215	0.807	0.0	0.034	0.0	0.011	0.875	0.136	0.0	0.0	0.0	0.411	0.0	0.085	0.205	0.007	0.016	0.011	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.07	0.0	0.14	0.0
chr6	16178434	16178665	9495358	9495365	Small-Int-Ep	chr6:16178434-16178665	U	0.0	0.0	0.009	0.0	0.006	0.0	0.002	0.059	0.0	0.0	0.053	0.0	0.0	0.002	0.0	0.119	0.0	0.4	0.048	0.003	0.0	0.027	0.187	0.088	0.0	0.0	0.0	0.0	0.0	0.15	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.906	0.014	0.0
chr6	16215997	16216042	9495853	9495858	Megakaryocytes	chr6:16215997-16216042	U	0.014	0.0	0.0	0.0	0.005	0.0	0.003	0.0	0.009	0.0	0.007	0.025	0.0	0.03	0.0	0.034	0.0	0.0	0.0	0.002	0.0	0.008	0.004	0.0	0.005	0.008	0.014	0.0	0.0	0.0	0.011	0.0	0.012	0.0	0.8	0.012	0.0	0.0	0.0	0.025
chr6	16323246	16323404	9497698	9497704	Head-Neck-Ep	chr6:16323246-16323404	U	0.0	0.281	0.0	0.0	0.024	0.169	0.125	0.0	0.01	0.0	0.004	0.014	0.0	0.007	0.524	0.196	0.131	0.0	0.003	0.773	0.049	0.042	0.121	0.0	0.061	0.197	0.007	0.018	0.0	0.0	0.0	0.0	0.0	0.168	0.0	0.104	0.057	0.019	0.03	0.0
chr6	17213328	17213393	9506673	9506680	Skeletal-Musc	chr6:17213328-17213393	U	0.031	0.006	0.0	0.0	0.002	0.0	0.003	0.077	0.0	0.0	0.0	0.041	0.0	0.051	0.0	0.016	0.0	0.0	0.0	0.002	0.037	0.015	0.01	0.0	0.0	0.007	0.0	0.007	0.009	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.523	0.0	0.019	0.0
chr6	17296573	17296851	9507602	9507609	Skeletal-Musc	chr6:17296573-17296851	U	0.015	0.041	0.02	0.008	0.015	0.051	0.009	0.07	0.007	0.0	0.004	0.076	0.029	0.015	0.023	0.188	0.0	0.0	0.019	0.011	0.008	0.044	0.007	0.0	0.007	0.0	0.003	0.0	0.019	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.654	0.011	0.05	0.0
chr6	17486834	17487109	9510135	9510140	Heart-Cardio	chr6:17486834-17487109	U	0.0	0.0	0.0	0.0	0.011	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.03	0.025	0.038	0.175	0.0	0.0	0.007	0.0	0.953	0.01	0.0	0.0	0.006	0.0	0.008	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232	0.0	0.016	0.0
chr6	17575308	17575495	9511144	9511149	Head-Neck-Ep	chr6:17575308-17575495	U	0.278	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.053	0.045	0.0	0.0	0.0	0.009	0.091	0.056	0.0	0.0	0.018	0.949	0.0	0.04	0.0	0.0	0.0	0.059	0.065	0.0	0.222	0.038	0.0	0.0	0.0	0.037	0.0	0.065	0.0	0.0	0.0	0.0
chr6	17680977	17681353	9512401	9512407	Oligodend	chr6:17680977-17681353	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.079	0.829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	17839508	17839796	9514754	9514761	Oligodend	chr6:17839508-17839796	U	0.083	0.0	0.0	0.0	0.003	0.0	0.015	0.0	0.066	0.0	0.0	0.153	0.0	0.002	0.0	0.09	0.0	0.0	0.0	0.0	0.009	0.016	0.0	0.0	0.0	0.0	0.04	0.927	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0
chr6	17877760	17878519	9515079	9515084	Head-Neck-Ep	chr6:17877760-17878519	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr6	17929244	17929494	9515478	9515484	Pancreas-Duct	chr6:17929244-17929494	U	0.0	0.0	0.061	0.0	0.007	0.055	0.107	0.0	0.134	0.0	0.0	0.046	0.045	0.021	0.0	0.067	0.015	0.0	0.004	0.006	0.208	0.013	0.094	0.0	0.0	0.01	0.018	0.087	0.021	0.03	0.0	0.0	0.018	0.782	0.0	0.0	0.093	0.0	0.0	0.013
chr6	17976599	17976765	9516020	9516031	Heart-Cardio	chr6:17976599-17976765	U	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	18337872	18338185	9520715	9520720	Gallbladder	chr6:18337872-18338185	U	0.0	0.0	0.0	0.0	0.009	0.0	0.017	0.25	0.0	0.0	0.0	0.059	0.154	0.012	0.0	0.182	0.0	1.0	0.0	0.0	0.0	0.073	0.0	0.0	0.0	0.0	0.025	0.25	0.0	0.042	0.1	0.136	0.095	0.175	0.0	0.0	0.056	0.0	0.128	0.0
chr6	19610058	19610598	9528867	9528872	Pancreas-Alpha	chr6:19610058-19610598	U	0.0	0.222	0.0	0.0	0.133	0.0	0.04	0.0	0.0	0.0	0.0	0.0	NA	0.097	0.0	0.25	0.0	0.0	0.0	0.125	0.0	0.333	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.6	0.0	NA	0.0	0.0	0.0	0.143	0.0
chr6	19689187	19689857	9529527	9529534	Pancreas-Alpha	chr6:19689187-19689857	U	0.0	0.0	0.0	0.125	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.333	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.4	0.25	0.0	0.0	0.0	0.0	0.1	0.889	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.1	0.0
chr6	20096629	20097099	9533655	9533665	Oligodend	chr6:20096629-20097099	U	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.018	0.011	0.0	0.002	0.105	0.0	0.005	0.0	0.131	0.0	0.0	0.0	0.001	0.0	0.01	0.0	0.002	0.0	0.0	0.04	0.974	0.093	0.004	0.006	0.014	0.008	0.0	0.0	0.0	0.0	0.0	0.012	0.0
chr6	20105809	20106190	9533771	9533776	Breast-Luminal-Ep	chr6:20105809-20106190	U	0.263	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.333	0.696	0.0	0.0	0.0	0.0	0.125	0.16	0.0	0.0	0.0	0.023	0.0	0.048	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	20432466	20432759	9537568	9537575	Eryth-prog	chr6:20432466-20432759	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0
chr6	20437879	20437978	9537628	9537633	Pancreas-Beta	chr6:20437879-20437978	U	0.0	0.006	0.005	0.0	0.0	0.0	0.001	0.043	0.0	0.011	0.035	0.0	0.0	0.003	0.024	0.057	0.0	0.0	0.0	0.009	0.0	0.0	0.011	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.009	0.804	0.009	0.0	0.0	0.017	0.309	0.058	0.006	0.0
chr6	21346615	21346847	9545473	9545482	Epid-Kerat	chr6:21346615-21346847	U	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.794	0.053	0.0	0.0	0.0	0.062	0.0	0.009	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0
chr6	23303200	23303249	9563401	9563408	Megakaryocytes	chr6:23303200-23303249	U	0.007	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.0	0.011	0.0	0.009	0.0	0.142	0.0	0.0	0.006	0.0	0.0	0.021	0.009	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.009	0.0	0.0	0.357	0.0	0.0	0.0	0.031	0.0
chr6	23493106	23493524	9564625	9564632	Ovary-Ep	chr6:23493106-23493524	U	0.029	0.0	0.0	0.0	0.0	0.0	0.01	0.045	0.0	0.0	0.0	0.0	0.067	0.013	0.077	0.164	0.218	0.0	0.011	0.013	0.0	0.1	0.099	0.0	0.0	0.0	0.0	0.0	0.811	0.054	0.038	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.127	0.029
chr6	24066963	24068328	9568284	9568292	Smooth-Musc	chr6:24066963-24068328	U	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA
chr6	24353059	24353490	9570461	9570467	Pancreas-Duct	chr6:24353059-24353490	U	0.014	0.027	0.0	0.0	0.017	0.023	0.018	0.069	0.013	0.171	0.0	0.121	0.103	0.144	0.222	0.31	0.0	0.158	0.006	0.057	0.0	0.21	0.409	0.018	0.023	0.063	0.0	0.0	0.013	0.033	0.04	0.017	0.106	0.894	0.0	0.02	0.016	0.009	0.339	0.0
chr6	24752196	24752485	9575116	9575126	Gastric-Ep	chr6:24752196-24752485	U	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.0	0.0	0.007	0.0	0.025	0.001	0.0	0.008	0.0	0.0	0.804	0.0	0.0	0.008	0.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.008	0.0	0.0	0.006	0.0
chr6	24781063	24782020	9575579	9575586	Pancreas-Duct	chr6:24781063-24782020	U	NA	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	0.0	NA	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
chr6	24782078	24783014	9575586	9575591	Pancreas-Duct	chr6:24782078-24783014	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr6	24988258	24989547	9577562	9577569	Gallbladder	chr6:24988258-24989547	U	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.2	0.0	1.0	0.409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.25	0.0
chr6	25262701	25263084	9579817	9579828	Fallopian-Ep	chr6:25262701-25263084	U	0.007	0.0	0.0	0.008	0.006	0.011	0.007	0.0	0.029	0.0	0.007	0.0	0.026	0.004	0.025	0.057	0.746	0.0	0.005	0.008	0.006	0.015	0.011	0.005	0.0	0.021	0.003	0.009	0.182	0.006	0.0	0.012	0.0	0.008	0.0	0.014	0.0	0.006	0.038	0.022
chr6	25517160	25518115	9581879	9581885	Fallopian-Ep	chr6:25517160-25518115	U	NA	0.0	0.0	NA	0.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	0.0	NA	NA	NA	NA	NA	0.0	NA	NA	0.0	0.0	NA	0.0	0.0	NA	NA	NA	NA	NA	0.0	NA	NA	0.0	0.0	0.0	NA	0.0
chr6	25929937	25930065	9584874	9584882	Liver-Hep	chr6:25929937-25930065	U	0.0	0.0	0.006	0.0	0.011	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.074	0.0	0.0	0.0	0.002	0.0	0.006	0.003	0.872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.1	0.006	0.0	0.005	0.005	0.0
chr6	26060469	26060599	9586608	9586614	Blood-Mono+Macro	chr6:26060469-26060599	U	0.067	0.0	0.006	0.439	0.74	0.039	0.004	0.0	0.0	0.0	0.0	0.012	0.022	0.003	0.0	0.119	0.0	0.029	0.004	0.002	0.006	0.0	0.0	0.026	0.105	0.0	0.0	0.006	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.0	0.0
chr6	26257833	26258608	9589896	9589902	Small-Int-Ep	chr6:26257833-26258608	U	0.0	0.0	0.0	0.0	0.006	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.111	0.012	0.0	0.132	0.0	0.0	0.035	0.011	0.0	0.171	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.233	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.945	0.118	0.024
chr6	26437989	26438988	9592133	9592148	Epid-Kerat	chr6:26437989-26438988	U	0.0	0.004	0.0	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.619	0.045	0.0	0.0	0.004	0.036	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.004	0.0	0.0	0.0	0.0
chr6	26545760	26545942	9593488	9593494	Blood-Mono+Macro	chr6:26545760-26545942	U	0.082	0.012	0.069	0.136	0.809	0.0	0.0	0.0	0.017	0.0	0.0	0.086	0.0	0.005	0.1	0.068	0.0	0.0	0.0	0.007	0.017	0.02	0.0	0.02	0.0	0.0	0.015	0.065	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.087	0.0	0.0	0.0
chr6	27900191	27900333	9613051	9613056	Fallopian-Ep	chr6:27900191-27900333	U	0.0	0.059	0.008	0.028	0.007	0.014	0.004	0.0	0.0	0.012	0.028	0.015	0.0	0.008	0.0	0.054	0.692	0.087	0.084	0.031	0.022	0.011	0.015	0.022	0.019	0.025	0.021	0.01	0.146	0.107	0.118	0.055	0.086	0.023	0.143	0.057	0.016	0.034	0.017	0.0
chr6	29657586	29657937	9631694	9631703	Oligodend	chr6:29657586-29657937	U	0.007	0.0	0.0	0.0	0.004	0.0	0.006	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.019	0.136	0.0	0.0	0.005	0.004	0.0	0.022	0.0	0.004	0.006	0.0	0.06	0.763	0.0	0.012	0.049	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.017	0.0
chr6	29659354	29660092	9631719	9631730	Oligodend	chr6:29659354-29660092	U	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.009	0.01	0.0	0.008	0.0	0.179	0.0	0.0	0.006	0.007	0.0	0.039	0.003	0.003	0.0	0.011	0.04	0.947	0.006	0.064	0.0	0.0	0.0	0.029	0.0	0.0	0.014	0.005	0.053	0.0
chr6	30086267	30086589	9636991	9637009	Bladder-Ep	chr6:30086267-30086589	U	0.0	0.857	0.004	0.009	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.048	0.0	0.04	0.005	0.01	0.002	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.011	0.007	0.0	0.004	0.0	0.192	0.0	0.056	0.007	0.006
chr6	30198730	30199247	9638366	9638391	Gallbladder	chr6:30198730-30199247	U	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.079	0.0	0.763	0.001	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.004	0.0
chr6	30329370	30329851	9639858	9639875	Blood-Granul	chr6:30329370-30329851	U	0.008	0.0	0.0	0.933	0.102	0.0	0.0	0.0	0.0	0.0	0.005	0.012	0.0	0.001	0.0	0.017	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.004	0.005	0.0	0.0	0.0	0.0	0.071	0.0	0.195	0.0	0.003	0.0
chr6	30823191	30823529	9647685	9647691	Blood-Mono+Macro	chr6:30823191-30823529	U	0.082	0.024	0.035	0.052	0.697	0.06	0.033	0.04	0.037	0.038	0.017	0.148	0.129	0.019	0.027	0.355	0.023	0.0	0.042	0.042	0.044	0.05	0.024	0.03	0.213	0.041	0.028	0.045	0.07	0.007	0.022	0.054	0.0	0.045	0.0	0.026	0.074	0.042	0.046	0.033
chr6	30869614	30869742	9648157	9648162	Dermal-Fibro	chr6:30869614-30869742	U	0.255	0.356	0.0	0.0	0.01	0.0	0.006	0.346	0.117	0.086	0.009	0.0	0.917	0.107	0.176	0.066	0.0	0.0	0.0	0.009	0.0	0.038	0.205	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.236	0.031	0.0	0.094	0.0
chr6	31772702	31772788	9662067	9662072	Blood-T	chr6:31772702-31772788	U	0.02	0.024	0.172	0.0	0.095	0.289	0.679	0.037	0.033	0.0	0.118	0.067	0.056	0.019	0.0	0.106	0.0	0.125	0.028	0.013	0.012	0.011	0.012	0.041	0.007	0.0	0.005	0.0	0.024	0.091	0.016	0.017	0.016	0.012	0.167	0.019	0.019	0.053	0.035	0.0
chr6	31783982	31784526	9662362	9662372	Eryth-prog	chr6:31783982-31784526	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.004	0.0	0.811	0.0	0.026	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.005	0.012	0.016	0.0	0.0	0.273	0.0	0.01	0.0	0.0	0.0
chr6	31808870	31808977	9662960	9662965	Liver-Hep	chr6:31808870-31808977	U	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.036	0.012	0.024	0.0	0.0	0.033	0.002	0.0	0.045	0.0	0.0	0.0	0.01	0.0	0.0	0.008	0.918	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
chr6	32003762	32004205	9667490	9667500	Liver-Hep	chr6:32003762-32004205	U	0.0	0.0	0.0	0.0	0.0	NA	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	0.0	0.0	NA	0.0	0.0	NA	NA	NA	0.32	0.0	0.0	0.0	0.0	0.056	NA	0.0	0.048	0.0	NA	NA	NA	0.0	0.0	0.0	0.0
chr6	32131532	32131642	9670336	9670342	Eryth-prog	chr6:32131532-32131642	U	0.007	0.0	0.0	0.0	0.002	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.976	0.0	0.0	0.039	0.011	0.0	0.0	0.0	0.029	0.0	0.02	0.0	0.008	0.058	0.005	0.009	0.01	0.038	0.008	0.0	0.0	0.0	0.0	0.005	0.0
chr6	32191481	32191897	9671558	9671567	Blood-T	chr6:32191481-32191897	U	0.06	0.0	0.37	0.333	0.235	0.31	0.913	0.0	0.0	0.0	0.0	0.312	0.067	0.034	0.0	0.222	0.0	0.0	0.0	0.011	0.011	0.0	0.0	0.009	0.0	0.0	0.021	0.051	0.0	0.03	0.0	0.0	0.0	0.022	0.0	0.017	0.0	0.0	0.078	0.0
chr6	32216347	32216420	9672004	9672011	Eryth-prog	chr6:32216347-32216420	U	0.0	0.005	0.0	0.0	0.004	0.0	0.002	0.02	0.0	0.0	0.05	0.0	0.0	0.001	0.017	0.916	0.0	0.0	0.004	0.006	0.012	0.028	0.0	0.003	0.0	0.0	0.0	0.006	0.0	0.035	0.036	0.025	0.034	0.0	0.0	0.005	0.013	0.068	0.015	0.0
chr6	32847125	32847166	9678046	9678051	Liver-Hep	chr6:32847125-32847166	U	0.014	0.0	0.02	0.0	0.011	0.0	0.026	0.0	0.0	0.0	0.0	0.017	0.0	0.025	0.023	0.068	0.0	0.043	0.002	0.01	0.0	0.0	0.0	0.801	0.0	0.0	0.0	0.007	0.0	0.011	0.011	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.022	0.0
chr6	33379367	33379462	9685724	9685729	Thyroid-Ep	chr6:33379367-33379462	U	0.008	0.028	0.014	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.0	0.033	0.003	0.002	0.0	0.0	0.012	0.0	0.007	0.0	0.0	0.0	0.008	0.008	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74
chr6	33609934	33610255	9689820	9689825	Endothel	chr6:33609934-33610255	U	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	NA	0.0	0.0	0.0	0.839	NA	0.8	0.0	0.667	0.0	0.0	0.0	0.5	0.0	0.167	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	NA	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr6	33729782	33729875	9692215	9692221	Skeletal-Musc	chr6:33729782-33729875	U	0.011	0.0	0.009	0.323	0.012	0.028	0.006	0.0	0.01	0.0	0.005	0.016	0.0	0.002	0.0	0.091	0.0	0.0	0.003	0.0	0.0	0.012	0.004	0.01	0.008	0.0	0.004	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.008	0.152
chr6	33730969	33731202	9692249	9692254	Breast-Luminal-Ep	chr6:33730969-33731202	U	0.015	0.021	0.035	0.0	0.01	0.022	0.051	0.05	0.114	0.636	0.0	0.081	0.0	0.031	0.0	0.254	0.014	0.167	0.015	0.011	0.011	0.074	0.081	0.008	0.02	0.01	0.005	0.0	0.057	0.0	0.0	0.0	0.0	0.085	0.0	0.04	0.317	0.0	0.08	0.016
chr6	33769853	33769980	9692907	9692912	Pancreas-Delta	chr6:33769853-33769980	U	0.11	0.048	0.029	0.042	0.035	0.017	0.022	0.04	0.0	0.014	0.021	0.03	0.0	0.048	0.029	0.32	0.282	0.0	0.091	0.037	0.224	0.186	0.09	0.045	0.193	0.148	0.009	0.009	0.206	0.298	0.198	0.19	0.5	0.145	0.4	0.023	0.296	0.12	0.12	0.0
chr6	34182473	34182623	9699706	9699711	Blood-T	chr6:34182473-34182623	U	0.0	0.01	0.131	0.013	0.056	0.273	0.669	0.0	0.0	0.0	0.007	0.183	0.0	0.015	0.0	0.184	0.0	0.0	0.004	0.0	0.0	0.046	0.0	0.013	0.008	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.017	0.0	0.0	0.0	0.026	0.0	0.059	0.0
chr6	34240850	34241035	9701098	9701108	Small-Int-Ep	chr6:34240850-34241035	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.201	0.0	0.0	0.0	0.0	0.006	0.0	0.062	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.965	0.005	0.0
chr6	34464439	34464611	9704498	9704503	Ovary-Ep	chr6:34464439-34464611	U	0.049	0.018	0.022	0.053	0.01	0.0	0.005	0.1	0.0	0.0	0.051	0.053	0.083	0.014	0.182	0.2	0.054	0.0	0.03	0.038	0.0	0.022	0.06	0.014	0.0	0.0	0.037	0.025	0.804	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.045	0.042	0.04	0.143
chr6	34538305	34538541	9705714	9705727	Breast-Luminal-Ep	chr6:34538305-34538541	U	0.0	0.0	0.014	0.0	0.002	0.0	0.003	0.026	0.017	0.316	0.006	0.0	0.0	0.001	0.022	0.091	0.0	0.0	0.009	0.007	0.0	0.017	0.0	0.0	0.004	0.009	0.089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.034	0.0
chr6	34539160	34539371	9705736	9705743	Breast-Luminal-Ep	chr6:34539160-34539371	U	0.0	0.0	0.019	0.0	0.0	0.0	0.008	0.043	0.045	0.556	0.007	0.0	0.0	0.002	0.0	0.138	0.231	0.0	0.0	0.007	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.02	0.009	0.081	0.0
chr6	34562454	34562625	9706163	9706170	Gastric-Ep	chr6:34562454-34562625	U	0.0	0.0	0.006	0.0	0.005	0.0	0.004	0.0	0.0	0.0	0.0	0.012	0.0	0.003	0.0	0.103	0.016	0.0	0.853	0.0	0.013	0.022	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.013	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.012	0.0
